    Time;     r;   tn;    t;   tx
19060120;   5.0;  0.0;  2.5;  6.0
19060121;   4.0; -1.0;  1.2;  6.0
19060122;  10.4; -2.2; -1.1;  1.0
19060123;   0.0; -5.0; -3.2; -1.8
19060124;   1.0; -8.0; -5.6; -3.0
19060125;   2.0;-10.8; -5.9; -4.0
19060126;   0.0;-15.5; -7.2; -3.5
19060127;   1.0;-11.0; -0.7;  1.0
19060128;   0.0; -7.5; -1.4;  1.0
19060129;   0.0; -9.0; -2.2;  1.0
19060130;   0.0;-10.0; -0.6;  2.2
19060131;   2.0; -6.0;  0.6;  3.0
19060201;   0.0; -2.0; -0.7;  1.7
19060202;   0.0; -8.0; -2.3;  1.0
19060203;   0.0; -5.0; -1.1;  3.0
19060204;   0.2; -2.2; -1.0;  1.0
19060205;   5.0; -3.0;  0.2;  1.0
19060206;   2.0; -2.0;  1.4;  3.0
19060207;  14.5;  0.0;  1.2;  1.8
19060208;   0.0; -2.0;  0.5;  1.8
19060209;   0.0; -8.4; -0.7;  2.0
19060210;   0.0; -4.5; -0.5;  1.4
19060211;   0.0; -9.0; -1.3;  0.2
19060212;   0.0; -5.5;  0.2;  2.0
19060213;   0.0; -1.0;  1.5;  3.0
19060214;   0.0;  0.0;  1.6;  4.0
19060215;  13.0;  0.0;  2.9;  5.5
19060216;   0.6;  1.0;  3.2;  4.4
19060217;   0.0;  1.2;  2.1;  3.4
19060218;   0.0; -3.0;  0.5;  4.0
19060219;   0.0; -2.0;  1.0;  2.4
19060220;   0.0; -1.0;  1.7;  3.0
19060221;   0.2;  1.0;  3.5;  5.0
19060222;   0.1;  0.6;  2.2;  3.4
19060223;   0.0; -2.0;  1.1;  3.4
19060224;   4.0; -2.5;  1.2;  2.0
19060225;   0.0;  0.0;  1.8;  5.0
19060226;   0.0; -1.0;  4.6;  7.2
19060227;   0.0;  0.0;  9.0; 13.8
19060228;   8.7;  4.0;  8.2; 15.0
19060301;   4.0;  2.0;  4.5;  6.0
19060302;   0.0;  3.0;  8.4; 12.0
19060303;   0.0;  1.8;  3.0;  9.2
19060304;   0.0; -2.0;  3.5;  6.4
19060305;   0.0; -1.5;  6.0; 11.0
19060306;   0.0; -0.4;  9.9; 16.4
19060307;   0.0;  0.0; 10.3; 16.0
19060308;   0.0;  1.0;  9.8; 16.0
19060309;   2.7;  2.0;  9.4; 14.0
19060310;   3.0;  3.0;  5.0; 10.0
19060311;   0.0;  0.3;  6.6;  9.0
19060312;  12.0;  4.0;  9.3; 14.0
19060313;  10.0;  1.0;  2.8; 13.0
19060314;   0.0; -2.5;  2.8;  6.0
19060315;   0.0; -2.0;  2.8;  5.0
19060316;   1.0;  0.0;  7.6; 12.0
19060317;   0.0;  1.0; 10.7; 14.0
19060318;   0.0;  1.7; 11.3; 20.0
19060319;   0.0;  3.0; 12.5; 18.3
19060320;   9.2;  1.4;  3.0; 11.5
19060321;   0.0; -1.8;  2.9;  7.0
19060322;   2.0; -1.0;  3.1;  5.0
19060323;   7.6;  2.0;  7.3; 13.0
19060324;   9.4;  1.0;  6.9; 10.0
19060325;  11.0;  2.0;  4.4;  8.2
19060326;   7.0;  0.0;  6.9; 10.0
19060327;   1.3;  1.0;  7.7; 12.5
19060328;   0.0;  1.0;  2.6;  7.6
19060329;   0.0; -3.0;  3.6;  7.6
19060330;   0.2;  0.0;  2.1;  4.5
19060331;   0.0; -2.0;  2.5;  6.0
19060401;   0.6;  1.4;  4.4;  8.0
19060402;   0.0;  1.0;  3.7;  6.2
19060403;   0.0; -2.0;  3.0;  6.0
19060404;   0.0; -2.0;  5.4;  8.0
19060405;   0.0; -2.5;  8.5; 11.2
19060406;   0.0;  0.5;  9.4; 14.0
19060407;   0.0;  2.0; 10.4; 15.5
19060408;   0.0;  3.0; 13.4; 16.4
19060409;   0.0;  6.0; 14.6; 18.6
19060410;   0.0;  8.0; 13.1; 17.4
19060411;   0.0;  7.0; 14.5; 18.0
19060412;   0.0;  4.0; 15.5; 20.5
19060413;   0.0;  5.8; 17.8; 22.2
19060414;   0.0; 12.0; 17.6; 23.0
19060415;   8.2; 13.2; 14.4; 18.3
19060416;   1.3; 10.0; 14.3; 20.0
19060417;   0.0;  9.0; 16.2; 20.4
19060418;   0.0;  9.0; 17.5; 21.8
19060419;   1.8; 11.0; 14.4; 19.6
19060420;   7.0;  9.5; 14.3; 17.0
19060421;   0.0;  9.0; 11.4; 14.5
19060422;   0.7;  6.0; 15.1; 19.5
19060423;   0.0;  8.0; 13.5; 19.0
19060424;   7.2;  5.0;  9.5; 13.0
19060425;   1.3;  6.0;  8.4; 10.2
19060426;   0.0;  4.5; 11.3; 14.5
19060427;   0.1;  3.8; 12.2; 15.0
19060428;   0.0;  6.0; 11.2; 16.5
19060429;   0.0;  4.0; 12.5; 18.0
19060430;   0.0;  5.0; 14.6; 19.2
19060501;   5.3;  7.0; 14.1; 17.6
19060502;   5.0;  8.5; 11.4; 14.6
19060503;   0.0;  5.4; 12.2; 15.8
19060504;   0.0;  5.0; 12.5; 17.6
19060505;   1.3;  6.0; 12.7; 17.5
19060506;   1.1;  6.5; 14.7; 17.4
19060507;   0.2;  9.0; 16.9; 20.5
19060508;   0.0; 10.6; 17.7; 21.6
19060509;   0.2; 10.0; 18.1; 21.4
19060510;   1.0; 12.0; 18.2; 22.0
19060511;   0.2; 10.0; 18.0; 23.2
19060512;   0.0; 10.0; 18.7; 23.4
19060513;   0.0; 10.0; 18.3; 23.0
19060514;   0.1; 12.0; 19.0; 22.0
19060515;   0.0; 12.0; 18.8; 24.0
19060516;   4.0; 11.0; 19.1; 22.6
19060517;  10.0; 12.5; 17.5; 20.0
19060518;   1.5; 10.0; 15.7; 19.0
19060519;   0.0;  8.0; 15.8; 20.6
19060520;   0.0;  7.0; 14.6; 18.0
19060521;   0.0;  9.0; 13.6; 17.4
19060522;   0.0;  7.0; 14.0; 17.5
19060523;   0.0;  9.0; 15.6; 20.0
19060524;   0.0;  7.0; 17.1; 21.7
19060525;   0.0; 11.0; 20.7; 24.4
19060526;   0.4; 14.0; 19.9; 23.0
19060527;   0.0; 12.0; 17.7; 23.0
19060528;   2.3; 12.0; 19.2; 22.0
19060529;  12.8; 13.0; 18.9; 25.5
19060530;   1.0; 12.5; 19.6; 23.0
19060531;   5.0; 12.0; 18.4; 21.0
19060601;   0.2; 12.0; 18.0; 26.6
19060602;   4.0; 10.0; 11.8; 15.4
19060603;   0.0;  7.0; 13.5; 18.2
19060604;   0.3;  8.0; 13.9; 17.8
19060605;   0.0;  9.0; 14.1; 17.2
19060606;  39.0;  9.0; 12.2; 13.6
19060607;   0.0;  6.9; 10.9; 11.5
19060608;   0.0;  7.0; 13.6; 16.5
19060609;   0.0;  7.0; 16.8; 20.0
19060610;   4.5; 10.0; 16.5; 21.2
19060611;   3.7; 10.0; 15.0; 20.0
19060612;  11.6;  9.0; 14.4; 18.0
19060613;   1.0; 10.0; 15.7; 19.0
19060614;   1.6; 10.0; 15.7; 20.0
19060615;  14.0; 10.5; 15.1; 17.5
19060616;  21.2; 11.0; 16.2; 19.0
19060617;   0.9; 11.0; 20.8; 23.6
19060618;   0.0; 14.0; 22.5; 26.0
19060619;   0.0; 16.0; 22.9; 26.5
19060620;   0.0; 16.0; 23.4; 26.4
19060621;   2.7; 17.0; 20.5; 25.0
19060622;   0.0; 16.0; 21.7; 26.4
19060623;   0.0; 13.0; 22.2; 27.4
19060624;  12.4; 14.0; 20.3; 25.0
19060625;   0.0; 13.0; 20.5; 23.0
19060626;   0.0; 14.5; 21.7; 25.0
19060627;   0.0; 14.0; 23.5; 28.3
19060628;   0.0; 17.0; 25.5; 30.1
19060629;   0.0; 17.5; 26.6; 32.0
19060630;   3.2; 15.0; 17.2; 25.0
19060701;   0.2; 10.0; 16.3; 20.0
19060702;   0.0; 11.0; 18.2; 22.0
19060703;   0.0; 11.0; 19.6; 24.0
19060704;   0.0; 12.0; 23.5; 27.0
19060705;   0.0; 16.0; 23.5; 28.0
19060706;   8.5; 17.0; 19.8; 22.2
19060707;   9.7; 16.0; 20.8; 27.0
19060708;   0.0; 16.0; 21.7; 26.0
19060709;   0.0; 16.5; 22.4; 27.0
19060710;  12.0; 17.0; 18.6; 20.2
19060711;   8.0; 16.0; 20.7; 22.0
19060712;   0.0; 17.0; 21.3; 25.5
19060713;   0.0; 15.5; 21.7; 26.0
19060714;  32.3; 12.0; 14.9; 20.2
19060715;   0.6; 13.0; 16.5; 18.0
19060716;   0.0; 14.0; 20.2; 24.0
19060717;   0.0; 15.0; 21.8; 26.0
19060718;   0.0; 16.0; 23.9; 28.4
19060719;   6.7; 17.0; 23.2; 30.0
19060720;   0.0; 17.0; 24.3; 29.2
19060721;  18.5; 15.0; 19.1; 23.2
19060722;   0.0; 14.0; 20.5; 23.4
19060723;   0.0; 14.0; 22.9; 27.0
19060724;  12.0; 17.0; 21.6; 23.0
19060725;   0.0; 16.6; 24.5; 28.0
19060726;   0.0; 17.0; 23.8; 27.0
19060727;   0.0; 16.5; 23.7; 28.8
19060728;   0.6; 17.0; 21.9; 25.0
19060729;   1.0; 17.0; 21.9; 26.2
19060730;   0.0; 15.0; 22.3; 26.0
19060731;   0.0; 16.0; 24.2; 29.5
19060801;   0.0; 15.0; 25.0; 31.0
19060802;   0.0; 15.0; 25.7; 30.0
19060803;   0.0; 17.0; 26.4; 32.0
19060804;   8.0; 18.5; 23.9; 30.0
19060805;   1.0; 15.0; 21.5; 26.0
19060806;   6.4; 13.0; 19.6; 26.0
19060807;   0.0; 11.0; 18.8; 23.5
19060808;   0.0; 14.0; 19.1; 24.0
19060809;  12.0; 11.0; 21.1; 26.2
19060810;   7.7; 15.0; 19.5; 25.0
19060811;  21.0; 14.0; 20.7; 26.0
19060812;   0.6; 12.0; 18.7; 23.2
19060813;   0.0; 12.0; 21.2; 26.0
19060814;   0.0; 13.0; 23.0; 27.0
19060815;   0.0; 16.0; 23.8; 28.5
19060816;   1.0; 17.0; 23.2; 28.0
19060817;  21.2; 17.0; 20.0; 25.0
19060818;   0.0; 14.0; 17.4; 21.0
19060819;   3.3; 13.0; 15.7; 18.0
19060820;  10.2; 13.0; 15.3; 20.0
19060821;   0.0; 11.0; 18.1; 22.0
19060822;   0.0; 14.8; 19.9; 24.0
19060823;   0.0; 11.0; 22.1; 27.0
19060824;   0.0; 15.0; 21.9; 27.0
19060825;   0.0; 16.0; 23.6; 27.5
19060826;   4.5; 17.0; 20.1; 24.0
19060827;   5.6; 12.0; 18.0; 25.0
19060828;   0.0; 12.0; 15.1; 19.0
19060829;   0.0;  6.5; 15.1; 19.0
19060830;   0.0;  6.5; 17.2; 21.5
19060831;   0.0;  7.5; 19.0; 24.0
19060901;   0.0; 10.0; 20.1; 25.0
19060902;   0.0; 10.0; 21.4; 27.4
19060903;   0.0; 12.0; 22.2; 28.0
19060904;   0.0; 14.0; 22.6; 28.6
19060905;   0.0; 13.0; 22.8; 29.5
19060906;   2.0; 13.0; 22.7; 30.0
19060907;   0.0; 15.0; 21.2; 25.5
19060908;   0.0; 16.0; 22.3; 26.2
19060909;   3.4; 14.0; 21.5; 28.0
19060910;   0.0; 15.0; 19.2; 23.0
19060911;   1.1; 12.0; 15.5; 18.0
19060912;  12.7;  9.0; 12.4; 14.6
19060913;   0.0; 11.0; 13.3; 17.0
19060914;   8.5;  6.0; 13.6; 19.0
19060915;   0.0;  8.0; 13.0; 16.0
19060916;  30.0;  9.0; 13.4; 18.0
19060917;   8.0;  9.0; 12.0; 14.0
19060918;   5.0;  9.5; 13.4; 15.0
19060919;   5.4; 10.0; 15.5; 18.4
19060920;   0.0; 11.8; 13.5; 17.0
19060921;   1.6; 10.0; 14.4; 18.0
19060922;   0.0; 11.0; 14.8; 17.0
19060923;   0.0; 11.0; 14.6; 17.0
19060924;   1.2;  7.0; 11.1; 15.0
19060925;   2.5;  5.0;  8.5; 12.0
19060926;  18.9;  1.0;  6.9; 10.0
19060927;   0.0;  1.0;  7.3; 11.0
19060928;   0.0;  2.0; 10.0; 14.0
19060929;   0.0;  2.0; 11.9; 16.5
19060930;   0.0;  5.5; 12.5; 15.0
19061001;   1.6;  8.0; 12.6; 15.0
19061002;   0.0;  8.0; 12.8; 17.0
19061003;   0.6;  7.0; 14.9; 19.6
19061004;   0.0;  8.0; 13.6; 17.2
19061005;   0.0;  7.0; 14.0; 17.5
19061006;   0.0; 10.0; 15.0; 18.0
19061007;   0.0; 10.0; 16.5; 19.5
19061008;   0.0; 11.5; 15.7; 19.5
19061009;   0.0; 10.5; 13.4; 18.0
19061010;   0.0;  2.0;  8.8; 12.0
19061011;   0.0;  3.0; 10.5; 13.2
19061012;   0.0;  3.5; 11.4; 15.2
19061013;   0.0;  3.0; 11.2; 15.2
19061014;   0.0;  4.0; 13.5; 18.0
19061015;   2.0;  5.0; 13.3; 15.5
19061016;   2.0;  8.0; 13.2; 16.0
19061017;   0.0;  7.0; 12.9; 17.0
19061018;   0.0;  7.0; 14.3; 17.5
19061019;   0.0;  7.5; 13.3; 15.2
19061020;   0.0;  8.0; 11.9; 15.0
19061021;   0.0;  6.0; 11.1; 15.0
19061022;   0.0;  5.0; 11.9; 14.0
19061023;   0.0;  6.0; 10.9; 12.4
19061024;   5.7;  4.0; 11.2; 16.5
19061025;   0.0;  6.0;  8.3; 10.8
19061026;   0.6;  2.0;  6.9;  8.0
19061027;   0.0;  3.0;  6.4;  8.0
19061028;   0.0;  3.0;  5.9;  7.5
19061029;   0.5;  3.0;  7.1;  8.6
19061030;   1.5;  3.0;  8.6; 10.0
19061031;   1.5;  4.0; 10.5; 13.0
19061101;  17.6;  6.0; 11.5; 14.0
19061102;   0.0;  8.0; 12.1; 16.0
19061103;  10.3;  5.0; 12.2; 16.0
19061104;   0.0;  6.0; 12.3; 16.0
19061105;   0.0;  6.0; 12.8; 18.0
19061106;   0.0;  7.0; 14.3; 18.0
19061107;   0.0;  9.0; 14.1; 18.0
19061108;   3.0;  9.0; 13.4; 16.0
19061109;   3.5;  6.0; 12.4; 15.5
19061110;   9.0;  7.0; 11.7; 16.6
19061111;   0.0; -1.0;  2.0;  9.0
19061112;   0.0; -3.5;  3.5;  8.2
19061113;   0.0;  0.0;  6.8;  8.4
19061114;   0.0;  3.0;  5.1;  8.0
19061115;   0.0; -1.0;  2.4;  6.0
19061116;   0.0; -3.0;  5.0;  9.0
19061117;   0.0;  0.0;  8.7; 13.0
19061118;   0.0;  4.0; 12.5; 16.0
19061119;  10.0;  7.0; 13.1; 19.4
19061120;  16.0;  7.0; 10.0; 12.0
19061121;   0.0;  3.6;  5.1; 10.0
19061122;   0.0; -1.0;  4.7;  8.4
19061123;   0.0; -1.0;  4.8;  7.0
19061124;   0.0;  2.0;  8.5; 10.5
19061125;   0.0;  5.0; 11.6; 15.0
19061126;   0.0;  3.0;  7.8; 14.0
19061127;   0.0;  0.0;  7.1; 10.6
19061128;   0.0;  3.0;  8.4; 11.0
19061129;   0.0;  1.0;  7.1; 10.0
19061130;   0.0;  0.0;  6.9; 11.4
19061201;   0.0;  0.8;  6.2;  9.0
19061202;   0.0;  0.0;  2.8;  7.0
19061203;   0.0; -2.0;  4.1;  6.0
19061204;   0.0;  0.0;  6.3;  9.0
19061205;   0.0;  2.0;  4.2;  8.5
19061206;   9.0;  0.0;  3.2;  6.5
19061207;   4.0;  0.0;  1.7;  4.2
19061208;   0.0; -3.5;  0.8;  4.5
19061209;  23.8; -1.0;  2.7;  4.0
19061210;   0.0;  1.0;  2.0;  3.0
19061211;   0.0; -1.0;  2.1;  4.0
19061212;   0.0; -1.5;  1.4;  3.0
19061213;   0.0;  0.0;  1.1;  2.0
19061214;   0.0; -2.0;  0.3;  2.0
19061215;   0.0; -2.5;  0.4;  2.0
19061216;   0.0; -1.0; -0.6;  2.0
19061217;   3.0; -2.5;  0.8;  1.4
19061218;   4.0; -2.0; -0.7;  1.0
19061219;   0.0; -3.0; -1.7; -1.0
19061220;   0.0; -5.0; -2.6; -1.0
19061221;   0.0; -4.5; -2.5; -1.0
19061222;   0.0; -4.5; -2.0;  0.0
19061223;   0.0; -5.8; -4.1; -1.0
19061224;   0.0;-12.5; -6.1; -3.0
19061225;   5.0;-10.5; -4.2; -3.0
19061226;   8.0; -8.0; -4.1; -1.0
19061227;   4.0; -9.0; -2.0; -1.0
19061228;   9.2; -4.0; -2.4; -1.0
19061229;   4.0; -4.0; -2.8; -2.0
19061230;   0.0; -9.0; -6.0; -2.0
19061231;   0.0;-17.5;-12.1; -5.0
19070101;   0.0;-14.0; -1.0;  2.0
19070102;   0.0;-12.5;  3.3;  5.0
19070103;   8.0;  0.0;  4.7;  7.0
19070104;   5.0;  0.0;  3.3;  4.0
19070105;   0.0; -1.5;  0.6;  4.0
19070106;   0.8; -5.0; -1.4;  3.0
19070107;   1.2; -3.0;  0.8;  3.0
19070108;   0.0; -4.0; -2.3;  1.4
19070109;   3.0; -7.0; -3.1;  0.4
19070110;   0.0; -6.0;  1.0;  2.0
19070111;   5.0;  0.0;  2.0;  3.0
19070112;   0.0;  1.0;  3.6;  5.2
19070113;   0.0;  0.0;  2.0;  5.5
19070114;   1.4; -1.0;  2.9;  5.0
19070115;   1.0;  1.0;  4.8;  7.0
19070116;   0.0;  1.0;  4.9;  6.0
19070117;   0.0;  3.0;  5.6;  7.0
19070118;   0.0;  4.0;  5.3;  7.0
19070119;   1.0;  0.0;  2.0;  5.0
19070120;   0.0; -5.0; -3.4;  0.0
19070121;   4.0;-14.0; -8.7; -3.0
19070122;   0.0;-19.0;-15.1;-13.0
19070123;   0.0;-19.5;-13.9;-11.0
19070124;   0.0;-13.6; -9.6; -9.0
19070125;   0.0;-12.0; -6.4; -4.0
19070126;   5.6; -9.0; -1.2;  0.4
19070127;   0.0; -4.4; -3.6;  0.2
19070128;   2.0; -9.0; -3.7; -1.0
19070129;   0.0; -7.0; -1.4;  1.0
19070130;  23.2; -4.0; -0.5;  1.0
19070131;   0.0; -2.0; -0.6;  1.0
19070201;   0.0;-12.0; -3.6;  1.0
19070202;   0.0; -8.0; -2.5; -1.0
19070203;   0.0; -8.0; -1.4;  1.0
19070204;   0.0; -3.0; -0.6;  0.0
19070205;   0.0; -3.0; -0.1;  3.0
19070206;   0.0; -7.0; -4.0; -1.0
19070207;   0.0; -9.0; -4.9; -3.0
19070208;   0.0; -8.0; -3.4; -2.0
19070209;   0.4; -6.0; -2.7; -1.0
19070210;   0.6; -4.0; -1.8;  0.0
19070211;   0.0; -5.0; -4.5; -1.8
19070212;   0.0; -9.0; -6.3; -4.0
19070213;   0.2;-13.0; -7.0; -5.0
19070214;   5.0;-12.0; -4.6; -4.0
19070215;   0.0; -7.0; -1.9;  2.0
19070216;   0.0;-16.0; -8.5; -2.4
19070217;   0.0;-15.0; -4.2;  0.0
19070218;   0.0; -9.0;  1.8;  5.0
19070219;   0.0; -5.0;  1.4;  5.0
19070220;  12.0; -3.0;  4.2;  7.0
19070221;  16.0;  0.0;  0.8;  5.0
19070222;   0.0; -5.0;  0.6;  5.0
19070223;   0.0; -4.0;  0.4;  3.0
19070224;   0.0; -6.0; -0.1;  4.0
19070225;   0.0; -5.0; -0.3;  3.0
19070226;   0.0; -4.0;  0.1;  2.0
19070227;   0.0; -2.0;  4.2;  8.0
19070228;   0.0;  0.0;  3.3;  7.0
19070301;   1.0; -2.0;  1.9;  4.0
19070302;   0.0; -2.0;  1.9;  6.0
19070303;   1.8; -1.0;  2.0;  5.0
19070304;   0.0; -1.0;  2.1;  4.0
19070305;   0.0; -2.5; -0.1;  2.0
19070306;   0.0; -4.5;  0.2;  4.0
19070307;   0.0; -3.0;  3.6;  8.0
19070308;   0.0; -4.0; -1.0;  3.6
19070309;   2.0; -3.0;  1.1;  4.0
19070310;   0.0; -2.0;  2.0;  5.0
19070311;   0.0; -2.0;  0.2;  3.0
19070312;   1.0; -3.0; -0.8;  1.0
19070313;   0.0; -5.0; -0.9;  2.0
19070314;   0.0; -3.0;  1.5;  5.0
19070315;   0.0; -2.0;  1.5;  4.0
19070316;   0.0; -1.0;  3.8;  8.0
19070317;   0.0;  0.0;  5.5; 12.0
19070318;   0.0;  1.0;  8.3; 14.0
19070319;   2.4;  3.0;  7.0; 13.0
19070320;   0.0;  1.0;  9.2; 17.0
19070321;   1.0;  3.2;  4.6;  8.0
19070322;   0.0;  2.0;  6.7; 10.0
19070323;   1.0;  3.0;  4.0;  8.0
19070324;   1.3; -1.0;  2.2;  5.0
19070325;   1.0; -2.0;  3.5;  7.0
19070326;   2.0;  0.0;  5.3;  8.0
19070327;   0.0;  0.0;  4.5;  8.5
19070328;   0.0;  0.5;  7.3; 11.0
19070329;   9.0;  2.0;  7.8;  9.0
19070330;   0.0;  3.0;  5.0;  8.0
19070331;   0.0; -2.0;  5.7; 10.5
19070401;   0.0;  0.0;  8.6; 12.0
19070402;   0.3;  2.0;  7.5; 11.0
19070403;   0.0;  3.5;  7.3; 10.5
19070404;  14.2;  3.5;  7.6; 11.0
19070405;  16.3;  4.0;  9.7; 12.5
19070406;  17.0;  5.5;  9.4; 10.0
19070407;   0.0;  6.0;  9.1; 12.0
19070408;   0.7;  6.5;  8.3; 10.0
19070409;   0.0;  4.5;  7.1;  9.0
19070410;   0.2;  3.5;  4.9;  7.5
19070411;   0.4;  3.0;  5.9;  7.5
19070412;   0.0;  1.5;  8.6; 12.5
19070413;   0.0;  4.0; 10.3; 13.5
19070414;  11.0;  5.0;  8.6; 12.0
19070415;  16.6;  4.0;  8.9; 10.0
19070416;   8.0;  6.5; 11.9; 15.5
19070417;   7.1;  7.5; 10.3; 13.0
19070418;   0.0;  3.0; 10.2; 13.5
19070419;   0.0;  3.5;  6.2;  9.4
19070420;   0.0;  1.5;  6.5;  9.0
19070421;   0.0;  2.0;  6.1; 10.0
19070422;   0.0; -1.5;  7.6; 11.5
19070423;   0.0;  1.5;  9.1; 13.0
19070424;   1.4;  5.5; 11.2; 14.5
19070425;  19.0;  7.0; 11.3; 15.0
19070426;   0.0;  5.5; 10.2; 13.5
19070427;  21.0;  7.0;  9.5; 14.5
19070428;  13.0;  3.5;  6.3;  8.8
19070429;   5.3;  3.5;  7.2;  9.0
19070430;   0.0;  4.5;  9.1; 12.0
19070501;   0.0;  4.5; 11.5; 17.5
19070502;   0.0;  5.5; 10.2; 12.5
19070503;   0.0;  5.0; 13.9; 18.5
19070504;   0.0;  6.0; 15.2; 19.5
19070505;   0.0;  7.0; 18.1; 22.0
19070506;   0.0; 10.5; 21.5; 26.0
19070507;   0.0; 13.0; 20.6; 26.5
19070508;   0.0; 10.0; 20.4; 28.0
19070509;   0.0; 11.5; 21.9; 27.5
19070510;   0.0; 14.5; 21.7; 27.0
19070511;   0.0; 14.0; 22.5; 27.0
19070512;   0.0; 13.0; 22.7; 27.0
19070513;   0.0; 13.5; 23.0; 27.5
19070514;   0.0; 14.5; 21.3; 27.0
19070515;   0.0; 12.5; 22.0; 27.0
19070516;   0.0; 15.0; 20.4; 25.5
19070517;   0.0; 13.0; 17.3; 21.5
19070518;   6.2; 11.5; 12.6; 16.0
19070519;   3.5;  9.5; 14.9; 18.0
19070520;   5.2; 12.2; 14.5; 18.5
19070521;   0.0;  8.5; 13.6; 17.5
19070522;   0.0;  6.5; 16.4; 20.5
19070523;   0.0;  9.5; 18.5; 22.0
19070524;   0.0; 11.5; 20.3; 25.0
19070525;   0.0; 15.0; 21.6; 27.0
19070526;  17.6; 15.5; 22.6; 27.5
19070527;   6.0; 13.5; 21.9; 26.0
19070528;   6.3; 15.0; 19.0; 25.0
19070529;   0.0; 12.5; 18.5; 22.0
19070530;   2.0; 14.0; 16.7; 19.5
19070531;   0.0; 10.0; 18.3; 23.0
19070601;   0.0; 10.5; 20.3; 24.0
19070602;   1.4; 11.5; 18.2; 22.0
19070603;   0.0; 14.5; 18.3; 21.5
19070604;   1.2; 12.0; 14.9; 18.5
19070605;   0.0; 10.5; 13.9; 20.0
19070606;   0.0;  6.0; 17.3; 21.5
19070607;   0.0; 12.5; 17.1; 21.0
19070608;   0.0; 11.0; 18.0; 21.5
19070609;   0.0; 11.0; 17.9; 23.0
19070610;   0.0; 10.5; 18.2; 24.5
19070611;   0.0; 11.0; 22.1; 27.0
19070612;   0.0; 14.5; 22.9; 27.5
19070613;   0.0; 17.0; 24.5; 28.5
19070614;   0.0; 16.5; 21.7; 28.0
19070615;   0.0; 17.0; 21.0; 26.0
19070616;   0.0; 15.0; 22.6; 26.5
19070617;   6.5; 14.5; 18.4; 21.8
19070618;   0.0; 14.0; 20.1; 24.0
19070619;   0.0; 13.0; 21.8; 27.0
19070620;   0.0; 13.5; 21.5; 25.5
19070621;   0.0; 15.0; 24.2; 30.0
19070622;   0.5; 15.5; 23.1; 29.0
19070623;   0.0; 16.0; 25.3; 31.0
19070624;   0.0; 14.6; 16.5; 23.6
19070625;   0.0; 12.5; 19.2; 24.0
19070626;   0.0; 13.0; 20.2; 25.0
19070627;   0.0; 14.5; 22.0; 26.0
19070628;   0.0; 14.0; 23.4; 27.5
19070629;   0.0; 15.0; 25.0; 30.0
19070630;   0.0; 16.0; 25.6; 32.0
19070701;   0.0; 17.0; 26.7; 32.0
19070702;   1.4; 18.0; 26.5; 32.0
19070703;   0.0; 14.8; 16.6; 24.6
19070704;   1.2;  8.0; 19.8; 24.5
19070705;   0.0; 13.0; 23.0; 27.0
19070706;   0.0; 16.5; 24.4; 28.0
19070707;   0.0; 14.5; 20.8; 25.0
19070708;   0.0; 14.0; 23.5; 28.5
19070709;   0.0; 15.5; 19.0; 24.0
19070710;   0.0; 13.5; 18.8; 23.0
19070711;   0.0; 11.0; 19.9; 25.5
19070712;   0.0; 11.5; 17.3; 20.0
19070713;   0.0;  9.0; 16.7; 21.0
19070714;   0.0;  8.0; 13.8; 15.5
19070715;   0.0; 11.5; 16.9; 19.0
19070716;   0.0; 12.0; 17.2; 20.0
19070717;   6.5; 12.0; 17.5; 22.5
19070718;   0.0; 12.5; 20.6; 24.5
19070719;   0.0; 13.0; 18.5; 22.5
19070720;   0.0; 11.5; 19.8; 23.5
19070721;   0.0; 10.0; 19.1; 23.0
19070722;   0.5; 14.0; 18.9; 23.5
19070723;   0.0; 11.0; 20.9; 26.0
19070724;   0.0; 13.5; 23.2; 29.0
19070725;   0.0; 14.5; 21.3; 24.5
19070726;   0.0; 15.5; 22.1; 27.0
19070727;   0.0; 16.0; 21.9; 25.0
19070728;   0.0; 15.5; 23.1; 27.5
19070729;   0.0; 17.0; 23.7; 28.0
19070730;   0.0; 16.5; 24.1; 31.0
19070731;   0.0; 15.0; 18.4; 23.0
19070801;   0.0; 11.5; 18.3; 23.0
19070802;   5.8; 11.0; 16.0; 22.0
19070803;   0.0; 11.0; 19.1; 22.5
19070804;   0.0; 13.5; 21.7; 27.5
19070805;   0.0; 15.5; 24.5; 30.0
19070806;   0.0; 17.0; 27.2; 32.5
19070807;  27.6; 19.0; 25.1; 30.5
19070808;   0.0; 16.5; 21.5; 25.0
19070809;   0.0; 15.0; 23.5; 27.5
19070810;   0.0; 16.5; 26.6; 31.0
19070811;   0.5; 18.0; 24.7; 29.0
19070812;   0.0; 17.0; 22.3; 27.0
19070813;   0.0; 16.0; 24.1; 29.0
19070814;   0.0; 16.5; 24.5; 29.5
19070815;   0.0; 17.0; 24.4; 30.5
19070816;   9.6; 14.0; 18.2; 29.0
19070817;   0.0; 10.5; 16.7; 22.0
19070818;   0.0; 12.0; 18.1; 23.0
19070819;   0.0; 11.5; 21.3; 26.5
19070820;   2.0; 13.5; 20.3; 27.5
19070821;   3.0; 13.0; 16.3; 20.0
19070822;   0.0;  5.5; 13.5; 18.0
19070823;   0.0;  5.0; 16.0; 21.5
19070824;   5.9;  9.5; 19.2; 24.5
