    Time;     r;   tn;    t;   tx
19350516;   7.7; 11.2; 15.8; 20.8
19350517;   2.5; 10.7; 14.6; 20.2
19350518;   0.0;  9.4; 13.7; 19.4
19350519;   4.1;  7.7; 15.7; 22.2
19350520;   0.0;  9.3; 13.4; 19.0
19350521;   0.0;  8.7; 15.3; 22.4
19350522;   1.9;  9.2; 19.3; 24.9
19350523;   1.8; 16.2; 18.0; 28.3
19350524;   0.0; 12.4; 19.0; 26.2
19350525;  10.6; 15.1; 16.6; 18.8
19350526;   8.9; 14.9; 20.2; 26.1
19350527;   0.0; 15.7; 18.0; 23.1
19350528;   3.4; 14.7; 17.6; 23.1
19350529;   0.0; 12.0; 19.5; 24.1
19350530;   0.0; 16.5; 19.4; 25.2
19350531;   0.0; 15.0; 18.2; 23.1
19350601;   7.6; 13.5; 14.3; 17.8
19350602;   0.0; 12.5; 15.5; 20.0
19350603;   0.0; 11.8; 20.1; 25.3
19350604;   0.0; 16.4; 18.3; 25.3
19350605;   0.0; 13.1; 22.9; 29.8
19350606;   1.8; 15.3; 17.7; 22.8
19350607;   0.0; 12.6; 19.7; 26.7
19350608;   0.0; 11.9; 21.4; 28.7
19350609;   0.0; 14.7; 23.8; 31.4
19350610;   0.0; 16.8; 25.1; 31.8
19350611;   0.0; 18.6; 26.5; 34.1
19350612;   0.0; 17.4; 19.9; 25.4
19350613;   0.0; 15.0; 20.8; 27.7
19350614;   0.0; 14.7; 23.6; 30.6
19350615;   0.0; 15.8; 26.2; 33.4
19350616;   0.6; 17.2; 22.1; 28.3
19350617;   0.5; 16.2; 20.0; 25.0
19350618;   0.0; 14.1; 19.9; 27.0
19350619;   1.9; 15.0; 19.7; 24.3
19350620;   0.5; 14.7; 17.9; 23.1
19350621;   1.9; 14.0; 15.9; 21.0
19350622;   0.0; 14.1; 19.4; 24.0
19350623;   1.0; 16.5; 22.9; 30.2
19350624;   0.0; 18.8; 24.3; 31.7
19350625;   0.0; 18.2; 26.4; 33.2
19350626;   0.0; 18.6; 27.2; 34.9
19350627;   0.0; 19.2; 28.5; 36.5
19350628;  17.2; 21.9; 27.7; 39.5
19350629;   0.0; 18.8; 21.9; 26.7
19350630;   0.0; 16.5; 22.1; 27.7
19350701;   0.0; 16.1; 23.4; 30.3
19350702;   0.0; 17.1; 25.2; 32.2
19350703;   0.0; 18.9; 24.4; 30.3
19350704;   0.0; 17.9; 24.3; 31.0
19350705;   0.0; 18.8; 22.0; 27.2
19350706;   0.3; 17.6; 20.3; 27.4
19350707;   0.0; 14.1; 18.4; 24.2
19350708;   0.0; 13.4; 16.5; 19.9
19350709;   0.0; 11.0; 20.6; 26.6
19350710;   0.0; 17.3; 23.6; 29.9
19350711;   0.0; 17.6; 22.8; 29.0
19350712;   0.0; 14.5; 21.9; 28.6
19350713;   0.0; 14.3; 21.8; 29.5
19350714;   0.0; 14.3; 21.5; 26.6
19350715;   0.0; 14.6; 22.5; 30.2
19350716;   0.0; 16.2; 25.3; 33.3
19350717;   0.7; 20.7; 25.2; 31.4
19350718;   1.2; 19.5; 24.1; 31.6
19350719;   0.6; 16.9; 20.4; 27.6
19350720;   0.1; 15.0; 25.2; 30.9
19350721;   0.0; 19.8; 22.1; 26.9
19350722;   0.6; 14.4; 15.4; 21.6
19350723;   0.0; 14.2; 19.2; 24.4
19350724;   0.0; 15.2; 21.8; 28.0
19350725;   0.0; 16.8; 23.4; 30.0
19350726;  10.5; 17.4; 24.4; 31.2
19350727;   0.5; 17.9; 21.6; 28.0
19350728;   0.0; 17.5; 24.5; 30.9
19350729;   0.0; 20.3; 22.3; 26.9
19350730;   0.0; 16.3; 17.3; 20.3
19350731;   0.0; 13.0; 18.0; 21.5
19350801;   0.0; 15.5; 18.4; 23.8
19350802;   0.0; 12.5; 19.4; 25.8
19350803;   0.0; 13.3; 21.8; 29.5
19350804;   0.0; 19.4; 23.8; 30.6
19350805;   3.4; 18.2; 19.3; 26.0
19350806;   0.0; 16.6; 22.3; 28.8
19350807;   0.0; 16.4; 22.2; 29.0
19350808;   0.0; 16.9; 23.0; 29.0
19350809;   0.0; 18.0; 23.2; 29.9
19350810;   8.1; 19.4; 22.9; 30.6
19350811;  19.8; 17.9; 18.4; 20.0
19350812;   0.8; 18.0; 19.5; 23.0
19350813;   0.0; 17.0; 24.1; 30.9
19350814;  34.6; 18.0; 22.8; 33.9
19350815;   0.0; 14.4; 15.6; 19.4
19350816;   0.0; 13.7; 17.1; 20.4
19350817;   0.0; 12.7; 17.6; 24.5
19350818;   1.8; 11.4; 16.4; 24.0
19350819;   1.0; 13.0; 18.1; 22.5
19350820;   1.5; 15.7; 19.7; 24.9
19350821;   3.1; 17.4; 18.5; 19.4
19350822;   0.0; 17.2; 20.2; 25.6
19350823;   0.0; 15.1; 19.6; 27.7
19350824;   0.0; 13.2; 20.3; 27.0
19350825;   0.0; 16.3; 22.2; 29.6
19350826;   0.1; 15.4; 24.1; 29.5
19350827;   1.5; 17.7; 20.8; 27.5
19350828;   0.0; 15.8; 21.0; 26.5
19350829;   0.1; 16.5; 21.3; 28.9
19350830;  14.1; 13.9; 15.5; 19.9
19350831;   0.0; 11.9; 16.8; 24.1
19350901;   0.0; 11.3; 18.3; 26.3
19350902;   0.0; 13.1; 19.9; 28.0
19350903;   0.0; 13.7; 21.4; 29.5
19350904;   6.8; 15.7; 19.6; 26.4
19350905;  15.8; 13.9; 16.4; 26.1
19350906;   1.7; 12.8; 15.7; 18.9
19350907;   0.0; 12.5; 14.5; 19.7
19350908;   0.0; 10.1; 13.7; 18.3
19350909;   1.7;  9.7; 13.9; 20.8
19350910;   0.0; 10.0; 13.1; 18.9
19350911;   0.0;  6.9; 11.8; 18.8
19350912;   0.0;  6.2; 13.2; 22.4
19350913;   0.0;  6.7; 14.3; 24.3
19350914;   0.0;  9.5; 16.6; 25.6
19350915;   0.2; 11.3; 18.7; 28.5
19350916;   7.2; 14.1; 17.2; 23.6
19350917;   0.0; 11.3; 17.1; 23.3
19350918;   0.0; 13.6; 15.7; 19.3
19350919;   0.0; 12.1; 14.8; 21.8
19350920;   0.0; 10.3; 17.9; 25.5
19350921;   0.0; 13.0; 20.2; 29.1
19350922;   0.0; 14.4; 19.9; 28.3
19350923;   0.0; 13.6; 19.7; 28.8
19350924;   0.0; 15.6; 19.2; 26.2
19350925;   0.0; 13.1; 17.9; 23.9
19350926;   0.5; 10.8; 13.0; 17.9
19350927;   0.0;  9.5; 12.5; 17.6
19350928;   0.0;  8.4; 12.2; 19.8
19350929;   0.0;  6.5; 13.9; 22.6
19350930;   0.0;  8.1; 14.8; 22.5
19351001;   0.0;  9.6; 17.1; 27.8
19351002;   2.0;  9.9; 18.7; 25.3
19351003;   0.0; 11.0; 14.1; 19.9
19351004;   0.0;  9.6; 17.1; 25.0
19351005;   0.0; 13.5; 20.8; 29.5
19351006;   1.0; 14.4; 19.5; 28.7
19351007;   0.0; 13.0; 17.1; 25.3
19351008;   0.0; 12.6; 19.4; 27.0
19351009;   0.0; 12.2; 19.1; 27.5
19351010;   0.0; 13.8; 17.8; 24.6
19351011;   0.0; 12.5; 17.7; 27.0
19351012;   0.0; 11.2; 17.2; 23.9
19351013;   0.0; 12.9; 14.8; 20.0
19351014;   0.0; 12.6; 14.3; 19.5
19351015;   0.0; 11.0; 14.3; 18.5
19351016;   0.0; 11.4; 14.0; 22.2
19351017;   0.0;  9.7; 14.2; 19.9
19351018;   0.0;  8.0; 13.6; 16.1
19351019;   0.0;  7.5; 12.3; 16.2
19351020;   5.2;  6.7; 13.8; 21.0
19351021;   1.4; 11.8; 16.4; 22.3
19351022;  11.4;  7.8;  9.4; 15.9
19351023;   4.1;  7.5; 12.1; 13.5
19351024;   0.1;  5.6;  8.4; 13.2
19351025;   0.0;  4.3;  7.6; 11.0
19351026;   0.0;  3.7;  5.7;  9.4
19351027;   3.6;  2.4;  7.2;  9.9
19351028;  13.7;  6.0;  8.1; 10.7
19351029;   0.4;  4.3;  5.7; 10.1
19351030;   0.8;  4.1;  7.4; 11.5
19351031;   0.0;  4.4;  8.8; 16.3
19351101;   0.0;  6.9;  8.8; 13.6
19351102;   0.0;  3.4;  7.1; 14.0
19351103;   0.0;  2.5;  6.0; 12.2
19351104;   0.0;  0.9;  3.3;  8.6
19351105;   3.9; -1.6;  3.8;  6.4
19351106;   0.0;  4.0;  6.0;  7.5
19351107;   0.3;  5.2;  6.1;  6.7
19351108;   0.0;  6.7;  8.0;  8.7
19351109;   1.0;  4.5;  8.5; 10.7
19351110;   0.0;  5.4;  8.9; 15.0
19351111;   0.0;  5.7;  7.8; 12.5
19351112;   0.0;  5.0;  9.4; 14.4
19351113;   0.0;  2.4;  5.9; 12.1
19351114;   0.0;  0.7;  3.9;  9.2
19351115;   0.0;  2.3;  5.5;  9.5
19351116;   0.0;  1.3;  3.2;  7.9
19351117;   0.0; -0.7;  2.8;  6.2
19351118;   6.6;  2.1;  6.1;  8.5
19351119;   5.0;  5.9;  6.1;  6.8
19351120;   0.0;  3.7;  5.0;  7.1
19351121;   0.3;  0.9;  3.3;  4.4
19351122;  11.9;  1.5;  2.4;  3.9
19351123;   7.9;  0.8;  1.5;  3.1
19351124;   4.9;  1.2;  3.4;  4.0
19351125;   0.0;  2.2;  3.4;  6.4
19351126;   0.0;  0.8;  3.0;  6.5
19351127;   0.0;  1.3;  2.9;  7.4
19351128;   0.0; -0.3;  2.2;  7.6
19351129;   0.1; -2.7; -0.4;  0.9
19351130;   0.0;  0.0;  1.5;  2.2
19351201;   2.8;  1.1;  4.8;  7.1
19351202;   3.9;  3.7;  5.3;  7.7
19351203;   0.0;  1.9;  4.6;  7.4
19351204;  19.3;  0.5;  1.8;  4.0
19351205;   4.6;  0.2;  1.6;  4.4
19351206;  37.3;  0.3;  0.7;  1.4
19351207;   0.0;  0.7;  1.2;  1.8
19351208;   4.6;  0.0;  0.6;  1.8
19351209;   8.0; -0.4;  3.2;  4.5
19351210;   0.0;  1.6;  3.3;  6.1
19351211;   0.0; -1.1;  1.2;  7.2
19351212;   0.2; -1.4; -0.2;  0.4
19351213;   0.0; -1.8; -1.5;  0.3
19351214;   0.0; -2.8; -1.4;  0.2
19351215;   0.4; -1.5;  0.7;  1.4
19351216;   0.0;  0.0;  0.7;  2.1
19351217;   0.1; -2.2; -0.2;  4.4
19351218;  10.4; -2.0;  0.4;  0.9
19351219;   1.3;  0.2;  1.5;  2.4
19351220;  16.3; -0.1;  0.7;  1.9
19351221;   0.4; -1.7; -1.2;  0.8
19351222;   0.0; -4.8; -2.8;  2.6
19351223;   3.4; -8.7; -4.1; -1.8
19351224;   0.0; -2.9;  0.3;  1.6
19351225;   2.2;  0.5;  1.6;  4.0
19351226;   0.0;  1.4;  4.5;  6.6
19351227;   0.0;  1.3;  3.7;  4.9
19351228;   0.2;  2.9;  4.3;  5.8
19351229;   0.0;  3.3;  3.9;  5.1
19351230;   0.4;  3.2;  3.8;  4.6
19351231;   0.0;  1.2;  2.2;  3.9
19360101;   0.0;  1.1;  3.8;  4.4
19360102;   0.2;  2.1;  3.8;  4.4
19360103;   1.4;  3.6;  6.1;  7.5
19360104;  10.6;  6.0;  6.4;  7.5
19360105;   1.3;  3.6;  4.6;  6.8
19360106;   0.0; -0.3;  3.3;  4.8
19360107;   0.0;  1.4;  2.3;  4.8
19360108;   5.9;  1.8;  3.8;  4.6
19360109;   0.1; -0.2;  3.2;  4.5
19360110;   1.0;  0.6;  4.7;  6.4
19360111;   2.7;  6.4;  9.8; 12.2
19360112;   2.0;  3.6;  4.8;  9.6
19360113;   0.0;  0.2;  1.6;  5.4
19360114;   0.0;  0.0;  2.3;  4.3
19360115;   0.0; -0.4;  0.9;  3.8
19360116;   0.0; -3.2; -0.9;  1.1
19360117;   0.7; -1.0;  1.1;  1.8
19360118;   4.2;  1.8;  2.4;  3.6
19360119;   2.8; -0.9;  2.4;  3.6
19360120;   5.2;  2.7;  4.8;  5.4
19360121;   0.0;  4.9;  6.6;  9.4
19360122;   7.5;  3.1;  5.4;  6.7
19360123;   0.0;  2.3;  3.2;  7.5
19360124;   0.0;  1.0;  3.2;  6.7
19360125;   0.0;  0.4;  3.2;  6.7
19360126;   0.2;  2.7;  4.6;  5.4
19360127;   1.3;  4.7;  8.1; 13.0
19360128;   4.2;  5.3;  6.8;  8.1
19360129;   0.0;  1.0;  3.6;  9.9
19360130;   0.0;  0.8;  4.1;  5.2
19360131;   2.5;  4.1;  4.8;  5.2
19360201;   1.4;  3.8;  6.4; 10.1
19360202;  19.5;  5.7;  7.6;  9.0
19360203;   8.6;  4.6;  6.9; 11.1
19360204;  12.9;  4.8;  5.8;  7.3
19360205;   7.7;  1.1;  1.6;  5.9
19360206;   0.0;  0.3;  0.9;  2.5
19360207;   0.0; -0.3;  1.6;  4.5
19360208;   0.0;  0.1;  2.4;  6.6
19360209;   0.0; -1.3;  1.3;  4.0
19360210;   1.5; -7.4; -5.4;  1.3
19360211;   0.0;-11.9; -7.7; -4.5
19360212;   0.0; -9.6; -4.8; -1.4
19360213;   0.0; -4.1;  1.6;  4.7
19360214;   0.0; -0.5;  0.9;  4.5
19360215;   0.0; -3.7; -1.8;  0.7
19360216;   0.0; -2.8; -1.7; -1.0
19360217;   0.0; -1.4;  0.4;  1.6
19360218;   0.0;  0.1;  2.2;  7.7
19360219;  12.1;  0.0;  1.2;  1.8
19360220;   0.0;  0.9;  5.5;  8.7
19360221;   0.0;  3.6;  5.4; 10.5
19360222;   5.0;  0.7;  2.2;  3.6
19360223;  40.0;  2.3;  4.1;  4.8
19360224;   8.1;  4.1;  4.7;  5.6
19360225;   6.5;  3.2;  3.9;  4.9
19360226;   2.2;  3.2;  3.8;  5.2
19360227;   0.5;  1.5;  6.4; 10.0
19360228;   2.6;  5.0;  7.9; 10.2
19360229;   1.9;  6.4;  8.9; 12.4
19360301;  10.3;  4.6;  6.8;  8.4
19360302;   0.0;  3.8;  7.1; 12.2
19360303;   0.0;  3.5;  8.5; 14.2
19360304;   0.0;  4.0;  8.2; 15.2
19360305;   0.0;  3.5;  9.0; 14.1
19360306;   7.6;  8.1;  8.5;  9.6
19360307;   5.2;  5.9;  7.4;  8.9
19360308;   0.7;  3.9;  5.0;  7.0
19360309;   0.0;  3.5;  6.3; 10.7
19360310;   0.0;  2.1;  7.2; 10.0
19360311;   0.0;  3.6; 10.1; 14.3
19360312;   0.0;  8.8; 11.8; 17.4
19360313;   1.8;  4.9;  6.0; 10.6
19360314;   0.0;  1.4;  4.1;  9.2
19360315;   0.0;  1.1;  3.8;  8.3
19360316;   0.0;  0.0;  4.6; 10.7
19360317;   0.0;  1.5;  5.6; 12.0
19360318;   0.0;  2.5;  6.3; 13.2
19360319;   0.0; -0.7;  6.4; 14.3
19360320;   0.0;  0.9;  7.6; 15.6
19360321;   0.0;  1.5;  8.7; 17.0
19360322;   0.0;  4.7; 10.1; 17.5
19360323;   0.0;  6.3; 12.9; 18.4
19360324;   0.0;  8.8; 13.9; 19.3
19360325;   0.0;  5.8; 11.1; 18.5
19360326;   0.0;  6.1; 13.6; 20.7
19360327;   0.0;  9.7; 14.5; 19.9
19360328;   0.0;  8.1; 12.8; 18.4
19360329;   0.0;  5.4; 10.9; 16.2
19360330;   5.9;  7.8;  9.0; 12.1
19360331;   0.4;  7.7;  8.7; 11.0
19360401;   0.4;  5.0; 12.0; 17.4
19360402;  10.7;  9.8; 13.9; 20.4
19360403;   0.4; 11.4; 13.1; 17.8
19360404;   0.9; 10.5; 13.7; 17.9
19360405;   1.8;  6.9;  9.0; 13.5
19360406;   0.0;  3.5;  5.7;  9.9
19360407;  17.8;  2.6;  7.7;  9.4
19360408;   2.6;  5.6;  8.5; 14.0
19360409;   0.0;  5.1;  9.7; 14.0
19360410;   0.2;  8.6; 10.3; 14.4
19360411;   0.1;  5.3; 10.4; 13.8
19360412;   1.0;  8.5; 11.0; 17.8
19360413;   0.0;  3.9;  8.4; 14.4
19360414;   0.3;  5.4; 12.4; 16.5
19360415;   0.0; 10.6; 14.6; 18.6
19360416;   0.0; 10.3; 17.6; 22.9
19360417;   9.7; 11.0; 13.6; 18.2
19360418;   0.0;  6.3;  8.9; 14.0
19360419;   0.0;  4.6;  6.2; 10.7
19360420;   0.0;  1.7;  9.8; 15.5
19360421;   0.1;  7.4; 12.2; 17.5
19360422;   3.1;  9.2; 14.0; 18.6
19360423;   7.3;  7.3; 10.4; 15.9
19360424;   0.0;  5.0;  7.5; 11.5
19360425;   0.0;  4.0;  8.9; 13.7
19360426;   0.0;  5.2; 11.8; 16.2
19360427;   0.0;  6.6; 12.8; 19.7
19360428;   0.0;  6.2; 14.4; 22.3
19360429;   0.0;  7.6; 15.9; 23.9
19360430;   1.3; 10.6; 17.9; 23.3
19360501;  27.2; 12.8; 15.5; 21.0
19360502;   3.5; 11.8; 17.7; 23.0
19360503;   7.5; 12.7; 14.1; 19.7
19360504;   0.3; 10.2; 16.4; 22.6
19360505;   0.0; 13.8; 17.7; 22.0
19360506;   1.2; 13.0; 19.6; 26.1
19360507;   3.0; 13.5; 16.9; 20.1
19360508;   0.0; 13.3; 16.8; 21.4
19360509;   0.0; 13.4; 17.0; 19.6
19360510;   0.0; 11.4; 18.3; 25.1
19360511;   0.0; 13.3; 19.2; 25.8
19360512;   0.0; 13.9; 20.0; 27.1
19360513;   0.5; 12.7; 21.1; 28.0
19360514;   0.0; 15.1; 18.9; 25.3
19360515;   0.0; 12.4; 16.1; 20.4
19360516;   0.0; 13.9; 17.6; 22.7
19360517;  14.9; 14.0; 15.0; 18.5
19360518;   0.0; 12.9; 15.7; 19.4
19360519;   4.9; 12.6; 14.1; 19.6
19360520;   5.1; 11.8; 15.0; 16.4
19360521;   2.5; 14.1; 16.1; 20.9
19360522;   0.1; 12.8; 19.7; 25.1
19360523;   0.0; 15.6; 17.9; 24.0
19360524;   0.0; 10.8; 17.5; 23.0
19360525;  14.6; 13.3; 18.4; 25.0
19360526;   1.3; 14.4; 19.9; 27.5
19360527;   0.6; 14.4; 20.5; 27.7
19360528;  12.2; 15.3; 16.1; 19.6
19360529;   0.5; 12.7; 16.6; 23.4
19360530;  16.4; 13.6; 16.5; 24.3
19360531;   6.6; 16.1; 18.1; 21.2
19360601;  15.5; 12.4; 14.7; 19.0
19360602;   0.0;  9.4; 12.0; 16.9
19360603;   0.0;  8.2; 15.2; 20.0
19360604;   5.3;  9.0; 15.4; 20.1
19360605;   0.8; 10.6; 12.3; 19.9
19360606;   3.0;  9.9; 13.0; 19.1
19360607;   0.1; 11.7; 14.4; 18.0
19360608;   0.0; 12.8; 15.2; 20.3
19360609;   0.0; 11.0; 13.2; 19.3
19360610;   0.0;  9.8; 14.5; 18.7
19360611;   0.3; 12.0; 15.4; 20.2
19360612;   0.0; 10.1; 16.9; 22.5
19360613;   0.0; 13.2; 19.5; 25.1
19360614;   0.0; 14.0; 21.1; 28.1
19360615;   0.0; 15.7; 21.3; 27.9
19360616;   0.0; 15.9; 23.7; 29.8
19360617;   0.0; 16.8; 23.3; 29.4
19360618;   0.0; 17.3; 23.8; 30.6
19360619;   0.0; 18.4; 23.4; 28.9
19360620;   0.0; 15.5; 20.3; 26.7
19360621;   0.0; 13.9; 21.1; 27.7
19360622;   0.0; 15.0; 21.5; 29.4
19360623;   0.0; 14.8; 23.5; 30.1
19360624;   0.0; 18.3; 24.9; 31.5
19360625;   1.8; 19.3; 22.6; 29.6
19360626;   0.0; 17.3; 23.5; 28.7
19360627;   0.0; 19.9; 23.5; 29.0
19360628;   0.7; 19.3; 23.4; 30.0
19360629;  16.2; 19.4; 22.9; 30.7
19360630;   5.8; 18.5; 21.7; 26.1
19360701;   0.0; 18.9; 24.3; 30.2
19360702;   4.7; 20.3; 25.3; 31.0
19360703;   3.5; 16.9; 20.3; 26.3
19360704;   0.3; 17.3; 19.3; 21.9
19360705;   0.0; 16.6; 23.0; 28.4
19360706;   0.0; 18.2; 24.5; 30.0
19360707;   0.0; 17.9; 24.6; 31.0
19360708;   0.0; 19.1; 25.9; 33.5
19360709;   0.0; 19.5; 25.8; 31.8
19360710;   0.5; 19.0; 23.2; 29.3
19360711;   9.1; 18.1; 24.3; 30.0
19360712;   4.6; 15.2; 17.4; 28.6
19360713;   0.0; 14.7; 18.7; 24.5
19360714;   0.0; 16.6; 19.4; 24.3
19360715;   0.0; 14.0; 22.7; 28.3
19360716;   0.0; 17.9; 23.3; 29.6
19360717;   0.0; 18.2; 23.6; 30.0
19360718;   0.0; 16.9; 25.4; 32.1
19360719;   0.0; 19.0; 27.3; 34.2
19360720;   0.0; 18.2; 26.2; 32.4
19360721;   0.0; 21.6; 23.6; 30.3
19360722;   0.0; 17.5; 21.2; 27.0
19360723;   8.3; 17.2; 19.0; 25.3
19360724;   0.0; 16.0; 23.8; 30.0
19360725;   0.0; 18.9; 25.6; 32.6
19360726;   0.0; 19.8; 24.4; 29.8
19360727;   0.0; 17.6; 25.5; 32.0
19360728;   0.0; 21.0; 29.2; 37.0
19360729;   0.0; 21.9; 28.3; 35.0
19360730;   4.2; 18.2; 24.1; 30.1
19360731;  36.1; 16.8; 21.8; 25.3
19360801;  12.2; 16.4; 17.3; 22.2
19360802;   0.0; 14.3; 16.5; 20.4
19360803;   0.0; 14.7; 20.7; 26.4
19360804;   0.3; 17.8; 21.0; 29.9
19360805;   0.0; 15.2; 19.5; 24.3
19360806;   0.0; 15.4; 19.2; 24.4
19360807;   0.0; 12.6; 18.2; 24.2
19360808;   0.0; 13.6; 19.8; 25.0
19360809;   0.0; 16.0; 20.2; 25.3
19360810;   0.0; 13.0; 19.2; 26.0
19360811;   0.0; 13.5; 19.6; 26.7
19360812;   4.6; 14.8; 18.0; 24.5
19360813;   0.0; 15.1; 17.1; 19.6
19360814;   0.0; 15.8; 19.9; 25.0
19360815;   0.0; 17.1; 20.2; 26.2
19360816;   0.0; 13.6; 20.6; 27.9
19360817;   0.0; 14.6; 21.4; 28.3
19360818;   0.0; 15.5; 20.9; 28.5
19360819;   2.0; 15.3; 20.8; 28.4
19360820;   0.3; 15.8; 21.9; 30.1
19360821;   0.0; 17.2; 20.7; 26.4
19360822;   0.0; 15.3; 22.4; 27.8
19360823;   0.0; 16.8; 18.6; 23.0
19360824;   0.0; 12.0; 17.2; 23.0
19360825;   0.0; 16.0; 20.2; 25.5
19360826;   0.0; 16.5; 18.6; 24.9
19360827;   0.0; 13.0; 17.1; 23.0
19360828;   0.3; 12.3; 17.0; 26.0
19360829;   0.0; 11.6; 17.7; 24.2
19360830;   0.0; 12.5; 19.2; 27.9
19360831;   0.1; 15.6; 17.8; 22.1
19360901;   0.0; 12.0; 17.6; 22.2
19360902;   0.0; 15.3; 17.7; 24.3
19360903;   0.0; 13.7; 20.8; 29.9
19360904;   0.0; 14.9; 21.6; 30.0
19360905;   0.0; 16.1; 21.1; 28.3
19360906;   0.8; 15.8; 17.0; 22.4
19360907;   0.2; 13.3; 17.0; 24.5
19360908;   2.2; 13.0; 14.3; 18.2
19360909;   0.3; 12.3; 14.5; 17.3
19360910;   6.3; 12.5; 15.6; 21.1
19360911;   0.0;  9.7; 12.8; 15.4
19360912;   0.0;  9.3; 13.3; 19.3
19360913;   0.0;  7.5; 11.9; 18.8
19360914;   0.0;  6.0; 12.0; 20.7
19360915;   0.0;  5.7; 12.7; 21.9
19360916;   0.0;  6.7; 14.6; 24.2
19360917;   0.0; 10.0; 16.8; 25.1
19360918;   0.0; 10.3; 16.7; 26.0
19360919;   0.0;  9.8; 17.4; 27.1
19360920;   0.0; 11.2; 17.9; 27.0
19360921;   0.0; 12.0; 19.4; 29.2
19360922;   0.0; 13.8; 19.4; 28.3
19360923;   0.0; 15.1; 19.1; 28.1
19360924;   0.0; 14.0; 19.7; 26.0
19360925;   0.0; 14.0; 19.2; 24.1
19360926;  24.2; 14.1; 17.5; 24.6
19360927;  10.0; 10.0; 12.2; 17.0
19360928;  10.8;  6.3;  6.8; 11.2
19360929;   1.8;  3.0;  8.5; 14.3
19360930;   0.1;  4.8;  6.7;  8.6
19361001;   0.6;  6.6;  8.6; 10.5
19361002;   0.0;  6.5;  8.1; 12.9
19361003;   0.0;  3.5;  7.8; 14.5
19361004;   0.0;  2.6;  8.3; 14.2
19361005;   2.2;  6.9;  8.7; 12.8
19361006;  16.4;  4.4;  5.8;  8.0
19361007;  20.1;  2.0;  4.7;  5.6
19361008;   1.9;  4.7;  5.5;  6.8
19361009;   0.0;  4.8;  5.9;  7.4
19361010;   3.3;  2.7;  6.3;  9.6
19361011;   2.4;  5.5;  6.5;  7.6
19361012;   0.0;  0.9;  3.4; 10.0
19361013;   0.0;  1.7;  5.9; 12.8
19361014;   0.0;  3.0;  8.6; 14.0
19361015;   0.0;  4.6; 10.4; 14.8
19361016;   0.6;  9.9; 12.4; 16.0
19361017;   0.0; 10.5; 12.3; 16.0
19361018;   0.0;  6.2; 13.6; 20.2
19361019;   2.7;  9.0; 10.9; 15.9
19361020;   0.6;  7.7;  8.8; 10.1
19361021;   0.0;  6.2;  7.8; 12.1
19361022;   3.1;  3.9;  9.0; 10.2
19361023;   0.0;  8.3; 10.0; 15.2
19361024;   0.0;  3.4;  6.6; 13.0
19361025;   0.0;  3.2;  7.8; 10.9
19361026;   0.0;  6.6;  7.5; 10.3
19361027;   7.8;  1.1;  8.0; 10.5
19361028;  31.5;  6.7;  7.5; 10.0
19361029;  14.8;  3.4;  4.8;  6.7
19361030;   0.2;  4.2;  4.7;  5.5
19361031;  12.1;  3.6;  6.0;  7.0
19361101;   2.8;  5.0;  5.6;  6.8
19361102;   1.4;  4.5;  6.1;  7.2
19361103;   0.0;  3.0;  7.4; 13.3
19361104;   0.8;  4.1;  7.8; 10.5
19361105;   1.7;  7.4;  8.0;  8.8
19361106;   4.0;  7.6;  8.9;  9.8
19361107;   1.4;  6.8;  8.9; 13.1
19361108;   0.0;  7.0; 12.1; 16.6
19361109;  10.0;  4.4;  7.6; 12.1
19361110;   0.1;  6.2; 10.0; 12.9
19361111;   0.0;  4.5;  6.2; 11.3
19361112;   0.0;  4.2;  6.3; 10.5
19361113;   0.0;  4.4; 11.2; 17.5
19361114;   0.0;  6.4;  9.5; 13.4
19361115;   1.9;  6.4;  8.4; 10.8
19361116;   0.1;  3.4;  5.3;  9.8
19361117;   0.0;  1.4;  7.4; 11.2
19361118;   0.0;  4.4;  6.2;  7.7
19361119;   0.0;  4.7;  7.6;  9.5
19361120;   0.3;  7.3;  8.2; 10.0
19361121;   0.0;  3.0;  4.9;  7.8
19361122;   0.0; -1.0;  0.7;  4.1
19361123;   0.0; -2.3;  0.1;  4.2
19361124;   0.0; -0.8;  0.6;  1.3
19361125;   0.0; -0.9; -0.5;  0.4
19361126;   0.0; -1.9; -1.3; -0.6
19361127;   0.0; -2.6; -2.4; -1.4
19361128;   0.0; -2.9; -2.5; -2.2
19361129;   0.0; -2.7; -2.5; -2.1
19361130;   1.3; -2.8; -1.6; -0.5
19361201;   0.0; -1.6;  2.5;  4.8
19361202;   1.9;  1.0;  1.4;  3.4
19361203;   0.0; -1.1;  1.4;  3.1
19361204;   0.3; -0.7;  0.9;  5.1
19361205;   0.0; -1.4;  2.1;  7.1
19361206;   9.2; -0.7; -0.4;  0.6
19361207;   8.8; -1.4;  0.2;  0.7
19361208;   0.1;  0.4;  1.7;  3.0
19361209;   0.0; -0.2;  1.6;  3.7
19361210;   0.0; -2.8; -0.5;  4.3
19361211;   0.0; -6.0; -2.5;  1.3
19361212;   0.2; -4.2; -1.2;  0.1
19361213;   2.1; -0.1;  2.1;  3.0
19361214;   0.1;  1.1;  1.6;  2.6
19361215;   1.8;  1.0;  2.8;  3.2
19361216;   0.4;  2.9;  3.8;  4.1
19361217;   0.0;  2.5;  3.2;  5.0
