    Time;     r;   tn;    t;   tx
19231123;   1.9;  2.4;  5.4; 10.2
19231124;  13.4; -0.7;  1.9;  3.8
19231125;   8.4;  1.2;  3.2;  5.2
19231126;   7.7;  2.0;  3.4;  4.0
19231127;   1.1;  3.0;  6.5; 11.0
19231128;   2.7;  2.6;  4.1;  5.0
19231129;   4.8;  4.0;  8.7;  9.6
19231130;   0.0;  2.8;  7.0; 11.9
19231201;   7.2;  0.6;  4.8;  7.0
19231202;   0.9;  3.2;  6.3;  9.2
19231203;   0.0;  6.5;  9.5; 15.4
19231204;   1.7;  3.5;  5.2;  7.0
19231205;   0.9;  3.8;  6.7;  7.4
19231206;   0.1;  3.5;  5.9;  9.4
19231207;   1.7;  3.2;  5.3;  9.2
19231208;   0.0;  2.3;  6.0; 11.0
19231209;   0.0;  0.3;  2.5;  4.6
19231210;   0.0; -0.2;  3.2;  7.0
19231211;   0.0;  3.3;  4.6;  7.1
19231212;   0.0; -0.2;  2.4;  4.2
19231213;   0.9;  2.4;  3.7;  5.0
19231214;   0.0;  3.0;  4.0;  6.0
19231215;   1.3;  2.8;  3.9;  5.0
19231216;   3.3;  1.6;  2.2;  4.0
19231217;   0.0; -0.7;  1.8;  5.0
19231218;   0.0;  0.2;  5.2;  7.2
19231219;   0.0;  1.4;  3.3;  6.1
19231220;   0.0; -3.2; -0.7;  1.4
19231221;   0.0; -6.0; -3.7; -0.4
19231222;   0.0; -7.3; -5.6; -3.0
19231223;   0.0; -8.6; -6.7; -4.8
19231224;   2.8;-11.0; -6.6; -3.8
19231225;   0.6; -7.5; -5.3; -4.1
19231226;   4.4;-15.9; -7.7; -3.8
19231227;   0.0; -9.1; -7.4; -5.0
19231228;   4.5;-18.5;-13.5; -9.1
19231229;   0.0;-13.0; -8.0; -6.0
19231230;   0.0;-21.3;-17.1; -7.2
19231231;   0.0;-23.6;-17.6;-14.0
19240101;   0.7;-18.7;-10.5; -8.0
19240102;   0.2;-13.4; -9.9; -7.6
19240103;   2.4;-10.3; -8.5; -6.0
19240104;   0.9; -9.9; -4.5; -1.4
19240105;   0.0; -9.4; -8.1; -5.4
19240106;   0.0;-19.0;-13.4; -7.8
19240107;  10.2;-16.0; -8.8; -5.7
19240108;   0.0; -7.8; -5.1; -4.0
19240109;   0.0; -6.4; -3.7;  1.6
19240110;   0.0;-13.0; -7.5;  0.9
19240111;   0.0;-13.4; -8.4; -1.6
19240112;   0.0;-13.8; -7.1; -0.8
19240113;   0.0;-12.0;-10.7; -6.4
19240114;   0.0;-17.2;-14.0; -9.8
19240115;   0.0;-18.2; -8.5; -5.0
19240116;   0.0; -8.4; -3.6; -1.0
19240117;   4.2; -8.5; -1.2;  2.3
19240118;   1.6;  0.2;  1.3;  3.6
19240119;   0.0; -0.6;  0.7;  4.0
19240120;   3.1; -1.8;  0.9;  3.0
19240121;   0.0; -0.4;  0.1;  2.6
19240122;   0.0; -6.0; -3.6;  0.2
19240123;   0.0;-14.2;-11.4; -6.0
19240124;   0.0;-13.8;-12.1; -9.8
19240125;   0.7;-14.0; -9.7; -8.4
19240126;   0.0;-10.6; -7.7; -6.2
19240127;   1.0;-11.2; -9.1; -6.6
19240128;   1.9;-12.0; -6.5; -4.0
19240129;   0.0;-11.0; -9.4; -3.2
19240130;   0.0;-13.7; -8.9; -5.0
19240131;   0.0;-13.9; -8.7; -0.9
19240201;   0.0;-11.0; -6.3;  1.7
19240202;   0.0;-11.6; -7.0; -4.8
19240203;   0.0; -7.1; -1.5;  3.0
19240204;   0.3; -6.0;  0.3;  2.8
19240205;   0.0;  0.4;  2.7;  4.7
19240206;   0.0; -1.0;  1.1;  4.0
19240207;   0.0; -4.6; -2.5;  2.2
19240208;   1.1; -5.2; -2.8;  2.0
19240209;   0.0; -9.0; -6.9; -3.0
19240210;   9.2;-12.2; -5.7; -3.6
19240211;   6.4; -4.2;  1.0;  4.4
19240212;   0.0;  0.6;  2.2;  8.1
19240213;   0.0; -0.7;  0.4;  3.1
19240214;   0.0; -1.5;  1.0;  4.9
19240215;   0.0; -1.6; -0.2;  3.8
19240216;   0.3; -2.8; -2.2; -1.3
19240217;   0.0; -4.2; -3.2; -0.7
19240218;   0.0; -5.7; -2.8;  0.3
19240219;   0.0; -5.9; -2.0;  1.4
19240220;   0.0; -7.0; -2.3;  4.0
19240221;   0.0; -4.0; -1.3;  0.3
19240222;   0.0; -2.6; -1.9; -0.4
19240223;   0.0; -4.1; -1.9;  0.8
19240224;   0.0; -5.0; -3.6; -1.8
19240225;   0.3; -6.8; -3.6; -1.7
19240226;   0.2; -4.3; -1.6;  1.7
19240227;   5.3; -4.7;  0.3;  4.0
19240228;   9.3; -0.4;  0.4;  1.8
19240229;   0.4; -5.0; -3.4;  0.2
19240301;   0.0; -6.0; -3.0;  1.4
19240302;   0.0; -4.4;  1.6;  4.4
19240303;   0.0;  1.0;  3.6;  9.6
19240304;   0.6; -0.6;  3.8;  8.0
19240305;   0.0; -0.3;  2.9; 10.4
19240306;   1.2; -2.0;  2.5;  9.7
19240307;   0.4;  0.2;  3.2;  9.0
19240308;   0.0;  0.2;  1.2;  4.0
19240309;   0.0; -2.0; -0.7;  2.3
19240310;   0.0; -2.5; -0.1;  5.3
19240311;   0.0; -4.8;  1.8;  6.5
19240312;   0.0; -2.0; -0.6;  3.0
19240313;   0.0; -4.5; -1.7;  0.0
19240314;   1.4; -6.8; -4.4; -1.4
19240315;   4.0; -6.7; -3.4; -0.8
19240316;   0.0; -4.2; -1.0;  4.2
19240317;   0.5; -3.0; -1.0;  3.0
19240318;   0.0; -5.0;  0.4;  5.7
19240319;   0.0; -2.8; -0.1;  6.2
19240320;   0.0; -5.1;  4.0;  8.2
19240321;   0.0; -1.5;  1.6;  6.8
19240322;   9.2; -0.8;  6.5; 10.3
19240323;   0.0;  4.8;  6.3; 10.0
19240324;   9.4;  4.3;  9.8; 16.0
19240325;   3.9;  7.2; 11.7; 16.3
19240326;   5.4;  9.7; 12.4; 18.2
19240327;   1.6; 10.0; 13.3; 18.3
19240328;   0.0; 11.7; 14.9; 20.7
19240329;   0.0;  7.8; 10.2; 15.2
19240330;   0.0;  5.4;  7.4; 13.0
19240331;   0.0;  1.8;  4.7;  9.4
19240401;   3.8;  1.7;  9.4; 14.0
19240402;   1.8;  6.9;  8.0; 11.0
19240403;   2.1;  3.7;  6.1; 11.2
19240404;  12.4;  3.4;  4.6;  7.8
19240405;   0.0;  0.8;  3.4;  9.4
19240406;   0.0; -2.1;  4.2; 11.8
19240407;   0.0;  0.2;  6.9; 15.2
19240408;   8.9;  1.2;  9.9; 17.8
19240409;   1.8;  7.6;  9.3; 13.6
19240410;   3.6;  5.0;  9.9; 15.2
19240411;   2.1;  3.4;  8.8; 13.3
19240412;   2.2;  0.4;  3.9; 10.3
19240413;   7.8; -0.8;  7.2; 11.8
19240414;   0.0;  1.4;  6.1; 12.8
19240415;   0.0;  0.3;  8.1; 12.8
19240416;   0.9;  5.6; 13.8; 19.7
19240417;   1.5;  8.0; 10.8; 17.0
19240418;  15.1;  5.0;  6.5;  9.7
19240419;   2.2;  4.2;  7.3;  9.4
19240420;   0.0;  6.7;  9.9; 14.8
19240421;   5.5;  4.8; 11.2; 16.5
19240422;   1.0;  8.3;  9.8; 13.0
19240423;   0.0;  3.4;  4.9;  9.2
19240424;   0.0; -1.1;  6.7; 13.2
19240425;   0.0;  2.2; 12.2; 18.6
19240426;  27.5;  9.0; 13.1; 17.3
19240427;   1.2;  6.4; 15.3; 23.1
19240428;   4.5; 10.0; 13.6; 18.7
19240429;  16.1;  9.0; 12.5; 18.3
19240430;   0.3;  9.8; 11.5; 16.8
19240501;   0.2;  5.8; 12.2; 17.2
19240502;   0.0;  7.5; 11.6; 18.2
19240503;   0.4;  6.2; 13.5; 18.2
19240504;  20.7; 10.5; 12.7; 17.3
19240505;   0.0;  5.2; 12.2; 18.3
19240506;   0.0;  6.0; 13.2; 20.2
19240507;   0.3;  8.7; 17.4; 23.5
19240508;   0.0; 12.6; 21.3; 28.2
19240509;   0.0; 17.0; 20.4; 27.2
19240510;   0.0; 10.7; 14.1; 20.7
19240511;   0.0; 10.0; 16.7; 25.8
19240512;   0.0; 13.0; 16.3; 21.8
19240513;   0.0; 11.4; 19.0; 26.5
19240514;   0.0; 12.6; 19.5; 27.2
19240515;   0.0; 14.8; 20.3; 29.7
19240516;   0.0; 11.7; 20.9; 30.4
19240517;   0.0; 15.8; 19.3; 26.1
19240518;   0.0; 11.0; 15.4; 24.0
19240519;   0.0;  7.0; 17.3; 24.7
19240520;   0.0; 11.2; 21.8; 30.7
19240521;   0.0; 14.7; 19.7; 28.3
19240522;   0.0; 13.0; 18.5; 27.0
19240523;   0.0; 11.0; 20.1; 27.2
19240524;   0.0; 14.0; 20.1; 28.7
19240525;   0.0; 15.0; 23.2; 29.9
19240526;   0.0; 17.5; 23.3; 31.8
19240527;   0.0; 14.3; 23.8; 31.4
19240528;   0.0; 15.8; 23.9; 32.7
19240529;   3.5; 16.0; 22.0; 31.6
19240530;   0.0; 16.3; 20.7; 29.8
19240531;   0.3; 14.7; 19.9; 27.5
19240601;   0.0; 13.2; 21.1; 29.2
19240602;   0.0; 14.5; 23.4; 31.3
19240603;   5.4; 14.6; 17.3; 23.0
19240604;   0.0; 11.4; 16.4; 23.7
19240605;   6.3; 11.2; 19.8; 28.8
19240606;  14.7; 14.8; 16.9; 21.4
19240607;   1.6; 12.0; 14.1; 16.7
19240608;   0.0; 10.0; 18.9; 25.4
19240609;   0.0; 17.4; 21.4; 27.2
19240610;   0.0; 15.8; 18.9; 23.2
19240611;   0.0; 14.3; 18.5; 26.2
19240612;   0.0; 11.2; 20.3; 29.7
19240613;   3.8; 14.0; 23.1; 32.3
19240614;   0.0; 17.6; 20.2; 27.8
19240615;   0.0; 13.5; 17.6; 24.8
19240616;   0.0; 11.0; 14.3; 16.2
19240617;  22.7; 12.8; 17.7; 24.8
19240618;   1.4; 15.4; 17.4; 23.2
19240619;   0.0; 12.8; 20.7; 27.2
19240620;   0.0; 15.5; 22.5; 31.2
19240621;   0.0; 17.5; 23.1; 31.4
19240622;  13.6; 18.7; 22.1; 32.0
19240623;   0.0; 16.7; 23.1; 32.3
19240624;   0.0; 17.6; 22.0; 30.9
19240625;   0.0; 16.8; 19.4; 23.7
19240626;   0.0; 14.3; 17.2; 24.0
19240627;   0.0; 11.6; 19.3; 28.0
19240628;   0.0; 11.8; 21.6; 29.6
19240629;   0.0; 16.0; 19.3; 26.2
19240630;   0.0; 11.8; 19.7; 29.0
19240701;   0.0; 13.4; 24.3; 33.0
19240702;   3.5; 17.8; 22.0; 28.0
19240703;   3.7; 17.5; 21.7; 27.8
19240704;   0.0; 16.2; 24.2; 32.1
19240705;   0.0; 17.2; 28.0; 35.2
19240706;   0.0; 20.0; 27.4; 35.6
19240707;   0.0; 17.0; 22.6; 31.0
19240708;   0.0; 15.5; 20.6; 29.0
19240709;   0.8; 12.2; 20.8; 28.4
19240710;   0.0; 11.9; 18.1; 25.0
19240711;   0.0; 11.4; 16.1; 23.8
19240712;   0.0;  9.2; 19.1; 26.4
19240713;   0.0;  9.6; 18.6; 28.0
19240714;   2.2; 11.0; 19.2; 31.3
19240715;   3.0; 12.5; 16.2; 25.0
19240716;   0.0;  9.5; 15.8; 23.6
19240717;   0.0;  8.9; 18.2; 26.3
19240718;   1.5; 12.5; 22.3; 30.0
19240719;   0.7; 17.0; 21.1; 29.0
19240720;   0.0; 13.2; 19.5; 28.8
19240721;   0.0; 11.9; 19.8; 29.8
19240722;   0.0; 12.0; 22.1; 32.4
19240723;   0.0; 14.0; 24.6; 34.2
19240724;   1.5; 14.3; 16.6; 23.2
19240725;   7.4; 12.8; 16.3; 22.0
19240726;   0.0; 10.5; 15.9; 23.3
19240727;   2.3;  9.3; 17.7; 25.0
19240728;   7.5; 12.8; 14.3; 19.5
19240729;   0.0;  9.6; 16.9; 25.8
19240730;   6.4; 11.5; 20.5; 29.7
19240731;   7.8; 10.5; 16.9; 21.0
19240801;   8.0; 12.5; 18.1; 23.2
19240802;   0.0; 15.8; 21.0; 27.0
19240803;   0.0; 15.4; 20.5; 27.2
19240804;   2.1; 15.0; 19.7; 23.4
19240805;   4.4; 14.0; 17.1; 19.2
19240806;   0.0; 14.0; 18.9; 27.3
19240807;   0.0; 15.0; 20.2; 28.8
19240808;   0.0; 13.0; 21.7; 30.8
19240809;   0.0; 16.0; 22.0; 29.8
19240810;   0.0; 16.0; 19.7; 24.0
19240811;   0.0; 15.8; 22.6; 28.7
19240812;   0.0; 15.0; 20.6; 29.2
19240813;   0.0; 14.5; 22.5; 30.6
19240814;   4.4; 14.5; 24.1; 32.2
19240815;   0.0; 16.0; 18.7; 24.7
19240816;   0.0; 10.0; 17.7; 27.2
19240817;   0.0; 12.3; 21.2; 29.6
19240818;   0.0; 16.0; 20.4; 27.8
19240819;   8.5; 14.9; 19.8; 27.0
19240820;   0.4; 15.0; 17.7; 24.5
19240821;   3.6; 13.8; 16.6; 21.5
19240822;   0.0;  8.0; 15.4; 26.0
19240823;   8.7;  9.5; 16.9; 25.9
19240824;   0.0; 10.0; 15.9; 23.4
19240825;   0.0; 11.0; 15.4; 22.9
19240826;   0.0; 10.0; 14.0; 22.0
19240827;   0.0;  8.5; 13.9; 22.8
19240828;   0.0; 10.5; 15.7; 25.0
19240829;   0.0; 12.5; 15.7; 25.6
19240830;   0.0; 11.0; 15.3; 26.0
19240831;   0.0;  9.8; 18.5; 26.2
19240901;   4.1; 14.5; 17.5; 24.4
19240902;  14.3; 14.0; 16.3; 23.2
19240903;   8.4; 11.6; 15.0; 17.3
19240904;   0.0; 11.4; 14.2; 22.0
19240905;   4.6; 10.4; 16.6; 22.5
19240906;   0.0; 11.5; 16.9; 22.3
19240907;   0.6; 13.4; 19.0; 25.8
19240908;   0.0; 15.0; 19.1; 26.3
19240909;   0.0; 13.3; 20.8; 28.0
19240910;   1.4; 17.7; 20.5; 27.0
19240911;   0.0; 13.8; 16.8; 22.2
19240912;   0.0; 11.3; 17.5; 26.0
19240913;   0.0; 12.5; 16.0; 20.8
19240914;   0.0; 13.3; 16.6; 25.0
19240915;   0.0;  9.3; 16.7; 25.5
19240916;   0.0; 12.8; 16.6; 24.6
19240917;   0.0; 11.9; 16.4; 24.7
19240918;   0.0; 10.0; 15.6; 25.0
19240919;   0.0;  8.2; 15.2; 25.7
19240920;   0.0;  9.5; 17.0; 26.8
19240921;   0.0;  9.0; 17.0; 27.0
19240922;   0.0;  9.8; 17.1; 27.2
19240923;   0.0; 10.6; 19.3; 28.1
19240924;   0.0; 11.0; 17.9; 28.7
19240925;   0.0; 11.8; 21.4; 29.3
19240926;   0.0; 13.2; 17.8; 28.0
19240927;   0.7; 12.4; 19.1; 29.0
19240928;   0.0; 11.0; 14.9; 20.1
19240929;   0.0; 10.7; 12.6; 14.8
19240930;   7.7; 11.0; 14.8; 17.8
19241001;   4.0; 12.9; 15.6; 22.6
19241002;   2.8; 10.0; 16.2; 22.8
19241003;  17.4; 11.6; 13.7; 19.2
19241004;   0.0;  7.3; 13.0; 21.0
19241005;   0.0; 10.0; 16.5; 23.8
19241006;   6.4; 12.0; 16.6; 20.4
19241007;  13.8; 13.3; 14.2; 15.7
19241008;   0.0; 11.9; 13.5; 17.4
19241009;  10.5; 10.7; 12.9; 15.5
19241010;   0.0; 11.5; 13.0; 16.8
19241011;   0.0;  6.5; 11.8; 18.2
19241012;   0.0;  6.2; 10.8; 19.2
19241013;   0.0;  5.0;  8.9; 17.7
19241014;   0.0;  1.5;  6.3; 15.0
19241015;   0.0; -0.2;  7.0; 14.1
19241016;   0.0;  3.2;  7.1; 12.6
19241017;   0.0;  2.4;  5.1; 12.0
19241018;   0.0; -0.3;  5.7; 10.4
19241019;   0.0;  1.4;  5.2; 11.7
19241020;   0.0; -1.8;  5.4; 13.7
19241021;   0.0;  3.8;  7.9; 11.8
19241022;   0.0;  2.5;  8.8; 15.1
19241023;   0.0;  5.0;  8.6; 15.2
19241024;   0.0;  1.8;  4.8; 11.2
19241025;   0.0;  0.0;  4.2; 13.4
19241026;   0.0; -0.8;  4.2; 12.0
19241027;   0.0; -1.7;  6.4; 12.0
19241028;   0.0;  3.0;  8.9; 13.2
19241029;   0.0;  7.0;  9.7; 13.4
19241030;   0.0;  4.6;  7.1; 12.0
19241031;   0.0;  1.8;  8.9; 12.5
19241101;   0.8;  7.0; 11.0; 13.1
19241102;   6.6;  8.3; 12.0; 15.0
19241103;   0.0; 10.7; 13.8; 17.2
19241104;   0.0; 10.6; 12.6; 17.4
19241105;   0.0;  0.8;  4.4; 10.6
19241106;   0.0; -0.5;  5.5;  7.0
19241107;   0.0; -0.8;  3.2;  9.8
19241108;   0.0;  0.5;  3.8;  9.4
19241109;   0.0; -4.0;  0.5;  6.3
19241110;   0.0; -4.0;  0.9;  7.5
19241111;   0.0; -5.0;  1.8;  9.0
19241112;   0.0; -2.0;  1.2;  8.5
19241113;   0.0; -7.3; -3.3;  4.0
19241114;   0.0;-10.2; -5.4;  3.0
19241115;   0.0;-11.0; -4.5;  1.9
19241116;   0.0; -9.0; -4.0;  0.8
19241117;   1.3; -4.4; -1.2;  0.5
19241118;   2.5; -2.6; -1.6;  0.2
19241119;   0.0; -2.5; -1.4;  1.2
19241120;   0.0;-12.2; -2.3;  1.0
19241121;   0.0; -2.3;  0.0;  3.0
19241122;   0.0; -3.8; -1.6;  3.2
19241123;   1.8; -5.0; -0.3;  0.8
19241124;   0.0; -1.1;  0.2;  4.5
19241125;   0.0; -6.2; -1.1;  5.0
19241126;   0.0; -4.5; -1.2;  3.8
19241127;   0.0; -3.3; -2.5; -1.0
19241128;   0.0; -4.2; -3.2; -0.5
19241129;   0.0; -6.6; -0.9;  5.0
19241130;   0.0; -6.0; -1.3;  4.5
19241201;   0.0; -5.5; -0.1;  4.6
19241202;   1.8;  0.2;  3.0;  8.0
19241203;   1.8; -0.8;  5.2; 10.5
19241204;   0.2;  1.8;  8.2; 13.0
19241205;   0.0;  4.5;  6.0;  9.0
19241206;   0.0;  4.6;  5.9;  7.8
19241207;   0.0;  1.0;  4.2;  7.0
19241208;   0.0;  2.4;  3.2;  5.5
19241209;   0.0;  0.5;  1.3;  4.0
19241210;   0.0; -3.5; -1.6;  3.1
19241211;   0.0; -6.0; -4.3; -3.2
19241212;   0.0; -7.5; -5.4; -4.0
19241213;   0.0; -9.0; -6.8; -3.8
19241214;   0.0;-11.0; -7.3; -1.7
19241215;   0.0;-10.2; -4.1;  2.5
19241216;   0.0; -9.0; -5.2;  2.5
19241217;   0.0; -9.2; -5.7;  2.0
19241218;   0.0; -9.8; -4.2; -2.5
19241219;   0.0; -3.5; -2.2; -0.8
19241220;   0.0; -2.5; -2.1; -1.2
19241221;   0.0; -3.0; -2.4; -0.3
19241222;   0.0; -3.1; -1.0; -0.3
19241223;   0.0; -1.0; -0.7; -0.2
19241224;   0.0; -2.4; -1.7; -0.3
19241225;   0.0; -3.2; -2.7; -1.9
19241226;   0.0; -4.1; -3.6; -1.5
19241227;   0.0; -4.0; -2.9; -1.6
19241228;   0.0; -4.0; -1.5; -0.4
19241229;   4.5; -1.0;  1.7;  2.3
19241230;   7.9;  0.2;  0.4;  2.1
19241231;   1.6; -1.4; -0.3;  2.3
19250101;   1.6; -2.5; -0.2;  0.6
19250102;   0.0; -1.2;  0.9;  2.0
19250103;   0.0;  0.9;  3.3;  4.8
19250104;   0.0;  2.5;  4.9;  8.8
19250105;   0.0;  0.8;  3.5;  6.9
19250106;   0.0; -2.5;  1.6;  4.2
19250107;   0.0; -2.9; -1.1;  3.2
19250108;   0.0; -4.0;  0.6;  3.9
19250109;   0.0; -1.3;  0.5;  2.9
19250110;   0.0; -1.8;  2.2;  5.0
19250111;   0.0; -3.8; -0.2;  3.0
19250112;   0.0; -1.0;  2.6;  6.0
19250113;   0.0;  2.0;  2.8;  4.5
19250114;   0.0; -2.0;  0.9;  6.6
19250115;   0.0; -5.7; -2.6;  4.0
19250116;   0.0; -7.0; -3.5; -1.5
19250117;   0.0; -4.5; -3.3; -2.8
19250118;   0.0; -3.5; -2.6; -2.0
19250119;   0.0; -4.3; -3.9; -2.8
19250120;   0.0; -6.1; -3.8;  0.5
19250121;   0.0; -9.0; -4.7; -2.5
19250122;   0.0; -7.0; -6.0; -5.0
19250123;   0.0; -7.9; -6.3; -5.0
19250124;   0.0; -7.0; -6.0; -5.4
19250125;   0.0; -6.8; -4.6; -2.8
19250126;   0.0; -5.5; -4.1; -3.0
19250127;   0.0; -9.0; -3.5;  1.6
19250128;   0.0; -7.6;  0.7;  5.0
19250129;   0.0; -3.5; -0.3;  5.2
19250130;   0.3; -5.0;  2.0;  5.3
19250131;   1.4; -1.5;  1.3;  3.0
19250201;   0.0;  0.5;  4.4;  8.6
19250202;   0.0; -1.8;  0.1;  6.0
19250203;   0.0; -5.4; -0.4;  4.5
19250204;   0.0; -1.7;  0.9;  2.5
19250205;   0.0; -0.8;  0.8;  5.0
19250206;   0.0; -2.5;  1.9;  4.6
19250207;   0.0; -0.5;  4.4;  8.0
19250208;   2.0;  0.6;  3.4; 10.0
19250209;   0.0; -4.8;  0.8;  4.0
19250210;   0.0; -0.4;  3.0; 12.5
19250211;   0.0; -3.5;  2.3; 11.0
19250212;   0.0; -1.9;  5.5; 14.8
19250213;   0.0; -0.5;  6.6; 13.5
19250214;   0.2;  1.5;  9.6; 15.0
19250215;   0.0;  6.0;  9.2; 16.0
19250216;   0.0;  3.6;  8.8; 17.9
19250217;   0.0;  6.9;  9.3; 13.2
19250218;   4.6;  2.6;  6.9; 12.0
19250219;  11.8;  5.0;  6.1;  7.5
19250220;  10.4;  1.0;  2.8;  6.0
19250221;   2.1;  0.4;  4.5;  7.8
19250222;   5.1;  2.2;  7.7; 11.8
19250223;   0.0;  3.8;  5.5;  9.9
19250224;   0.0; -0.4;  5.5; 13.0
19250225;   0.0; -0.2;  4.6;  8.5
19250226;   0.0;  0.4;  2.0;  6.5
19250227;   0.4; -0.7;  6.0; 11.2
19250228;  15.1;  6.0;  8.3; 12.0
19250301;   1.8;  6.8;  9.5; 16.7
19250302;   0.0;  5.3;  7.5; 12.5
19250303;   0.0;  2.5;  7.2; 13.0
19250304;   2.0;  3.8;  5.8; 11.2
19250305;   2.7;  0.7;  1.2;  3.8
19250306;   1.5; -1.0;  3.3;  4.5
19250307;   0.0;  3.2;  6.3;  8.4
19250308;   0.0;  5.6;  8.8; 12.8
19250309;   5.6;  1.4;  4.3;  8.4
19250310;   1.2; -1.4;  0.9;  5.0
19250311;   0.0; -4.0; -1.2;  2.5
19250312;   0.0; -4.5; -1.4;  3.8
19250313;   0.0; -5.5; -2.3;  0.5
19250314;   0.0; -7.5; -1.1;  3.5
19250315;   0.0; -3.2; -0.8;  5.5
19250316;   0.0; -5.0; -0.4;  4.8
19250317;   0.0; -3.8; -2.1;  2.5
19250318;   0.0; -5.2; -2.7;  4.0
19250319;   0.0; -6.0; -0.9;  6.5
19250320;   0.0; -6.2;  1.3;  7.5
19250321;   0.0; -3.0;  3.2;  9.9
19250322;   0.0; -2.0;  6.5; 17.0
19250323;   0.0;  2.0;  6.4; 16.0
19250324;   0.0;  2.0;  7.1; 15.5
19250325;   0.0; -1.0;  7.7; 16.8
19250326;   0.7;  2.0; 11.8; 21.0
19250327;   0.0;  9.2; 12.6; 19.0
19250328;   0.0;  5.0; 11.4; 16.7
19250329;   0.0; -1.1;  3.4; 11.0
19250330;   9.0; -3.5;  0.4;  6.0
19250331;   0.0; -5.0;  3.2;  7.5
19250401;   0.0; -3.0;  2.5; 11.5
19250402;   0.0; -2.5;  4.5; 15.5
19250403;   0.0; -2.0;  6.3; 16.5
19250404;   0.0; -0.6;  7.5; 18.8
19250405;   0.0;  2.2;  9.0; 17.3
19250406;   0.0;  0.6;  7.2; 15.5
19250407;   0.0; -2.2;  5.4; 17.0
19250408;   0.0; -1.2; 10.8; 19.0
19250409;   0.0;  7.5; 10.9; 19.0
19250410;   0.0;  3.5; 11.3; 20.5
19250411;   0.0;  6.6; 11.2; 21.0
19250412;   0.0;  7.1; 10.7; 20.0
19250413;   0.0;  0.9; 10.1; 19.5
19250414;   0.0;  2.5; 11.4; 22.0
19250415;   0.0;  2.6; 11.4; 17.5
19250416;  12.2;  6.3; 12.2; 19.5
19250417;   0.5;  6.2;  8.4; 15.0
19250418;   0.0;  3.0;  8.6; 16.0
19250419;   0.0;  1.0; 10.3; 20.0
19250420;   0.0;  3.3; 11.3; 20.0
19250421;   0.8;  2.0;  9.9; 17.0
19250422;   1.8;  6.0; 10.8; 16.0
19250423;   0.0;  5.7; 10.4; 14.0
19250424;   0.0;  4.5; 11.4; 19.5
19250425;   0.0;  7.5; 18.7; 24.5
19250426;   4.4; 11.0; 14.8; 23.5
19250427;   0.0;  6.0; 13.9; 20.3
19250428;   0.6;  8.0; 11.0; 15.0
19250429;   1.6;  4.0; 10.1; 17.0
19250430;   0.0;  3.5;  9.4; 18.0
19250501;   6.5;  3.0; 12.3; 19.5
19250502;   2.8;  8.5; 14.5; 21.5
19250503;   1.2; 11.3; 13.7; 19.5
19250504;   0.0;  9.0; 11.4; 17.0
19250505;   0.0; 10.5; 15.3; 23.3
19250506;  18.8;  9.5; 15.3; 24.0
19250507;   0.0; 12.9; 14.6; 19.7
19250508;   0.0;  9.0; 15.0; 23.0
19250509;   0.0;  9.3; 16.1; 25.6
19250510;   0.0; 11.0; 18.5; 28.0
19250511;   0.0; 14.0; 20.6; 26.3
19250512;   0.0; 12.5; 17.8; 26.2
19250513;   0.0; 10.5; 18.0; 27.0
19250514;   0.0; 14.7; 20.9; 28.8
19250515;   0.0; 13.8; 20.0; 32.2
19250516;   0.0; 14.8; 20.4; 29.0
19250517;   0.0; 13.8; 18.9; 27.2
19250518;   0.0; 12.1; 16.3; 26.0
19250519;   0.0;  4.8;  9.1; 16.4
19250520;   0.0;  2.5; 11.7; 20.2
19250521;   0.0;  2.5; 13.3; 22.0
19250522;   0.0;  3.8; 16.3; 27.8
19250523;   0.0;  7.2; 19.6; 28.0
19250524;   3.1; 11.8; 20.6; 27.5
19250525;   8.3; 14.5; 16.3; 24.0
19250526;  12.2; 14.0; 17.8; 24.5
19250527;   1.3; 12.5; 17.1; 23.4
19250528;   9.6; 14.2; 19.1; 25.2
19250529;   0.0; 14.0; 18.7; 27.0
19250530;   0.0; 14.6; 20.1; 30.2
19250531;   0.0; 15.6; 22.8; 31.5
19250601;   0.0; 16.8; 22.4; 31.8
19250602;   4.1; 16.9; 22.7; 31.5
19250603;   2.6; 17.2; 22.7; 29.9
19250604;   0.7; 10.3; 13.8; 20.4
19250605;   0.0; 10.5; 13.8; 18.9
19250606;   0.0;  9.0; 13.8; 19.9
19250607;   0.0;  8.2; 14.4; 21.8
19250608;   0.0;  7.0; 14.9; 23.0
19250609;   0.0; 11.9; 15.7; 22.2
19250610;   6.2;  9.8; 13.9; 19.5
19250611;   0.0;  9.6; 16.0; 22.5
19250612;   0.0; 12.5; 19.9; 27.8
19250613;   8.7; 15.0; 17.5; 25.5
19250614;   3.5; 13.8; 18.6; 25.7
19250615;   0.0; 10.4; 13.8; 21.0
19250616;   0.0;  7.5; 16.3; 24.6
19250617;   1.0; 11.1; 20.2; 27.0
19250618;   3.4; 14.5; 17.5; 23.3
19250619;   0.0; 13.0; 16.5; 22.8
19250620;   0.0;  7.6; 15.1; 25.0
19250621;   0.0;  6.8; 17.1; 25.3
19250622;   0.0; 11.0; 19.1; 27.2
19250623;   0.0; 12.0; 16.9; 25.0
19250624;   3.8;  9.2; 18.7; 27.8
19250625;   1.6; 13.3; 17.8; 23.2
19250626;  34.2; 12.3; 14.0; 16.8
